Longitude,Latitude,Shortitude,Deltitude,Pi,Murphy,Smell_Level,Feng_Shui_Quality,Air_Apple,Air_Burn,Air_Copper,Air_Mint,Sound_Silence,Sound_Humming,Sound_Skittering,Sound_Squelching,Sound_BuzzingPerformance
105.518,60.377,29.57,-20.622,3.1587,2.41,1,0,0,0,0,0,0,0,0,0,1,0.2322
111.953,27.31,27.982,71.301,3.1059,5.54,1,1,1,0,0,0,1,0,0,0,0,0.0652
92.469,-59.334,38.045,15.236,3.1202,4.09,1,1,1,0,0,0,0,0,1,0,0,0.29660000000000003
-116.747,-21.708,31.955,-57.334,3.122,3.43,1,1,0,0,0,0,0,0,1,1,0,0.0636
145.667,50.221,-8.269,32.938,3.1449,4.38,0,0,0,0,0,1,0,0,1,0,0,0.5014000000000001
30.062,-63.837,38.387,33.181,3.1176,5.59,1,0,0,0,0,1,0,0,0,1,0,0.0712
-86.274,-66.611,59.603,34.205,3.1568,2.28,0,0,0,0,0,0,0,0,0,0,1,0.258
23.812,-54.387,-44.354,-54.215,3.1367,3.35,0,1,0,0,0,1,1,0,0,0,0,0.8190999999999999
-156.903,-33.713,-23.283,52.966,3.1099,1.53,1,1,1,0,0,0,0,1,0,0,0,0.0421
-47.537,22.496,-65.558,28.931,3.1512,4.07,1,0,0,0,0,1,0,0,1,0,0,0.2697
-98.259,-35.725,51.003,-21.49,3.1375,5.05,0,1,0,0,0,0,0,0,0,1,0,0.0589
-12.831,-32.343,-35.928,-39.045,3.1575,4.42,1,1,1,0,0,0,0,1,0,1,0,0.025099999999999997
-120.559,-68.506,45.74,14.899,3.1447,3.04,1,1,0,0,0,1,1,0,0,0,0,0.5398
-110.945,48.957,-60.505,-44.527,3.1632,1.85,1,1,0,0,0,1,0,0,1,0,0,0.5526
176.528,29.546,-35.232,46.804,3.15,4.33,1,1,0,0,0,0,0,1,1,1,0,0.0174
-17.088,-56.537,1.145,-19.319,3.1356,3.05,1,1,0,1,0,0,0,1,1,0,0,0.1377
57.331,-80.835,28.222,-22.795,3.1494,3.65,0,1,0,0,0,1,0,0,0,1,1,0.33530000000000004
121.732,1.447,-38.501,44.057,3.1308,1.58,0,0,1,0,0,0,0,0,0,0,1,0.2377
35.9,42.05,36.301,-49.375,3.14,4.07,1,1,0,0,0,0,0,0,0,0,1,0.21910000000000002
36.815,-52.065,26.999,-29.189,3.1736,2.97,0,2,0,0,0,0,0,0,1,0,0,0.4061
-55.5,-8.182,33.472,-39.396,3.1149,1.65,0,1,0,1,0,0,1,0,0,0,0,0.39670000000000005
127.15,22.928,-36.59,25.115,3.1122,3.53,1,1,0,0,0,0,1,0,0,0,0,0.1311
13.322,7.989,85.29,-28.003,3.1614,4.02,0,0,0,0,0,0,1,0,0,0,0,0.1912
169.391,-14.096,27.188,55.663,3.1775,4.46,0,1,0,0,0,1,0,1,1,0,0,0.061200000000000004
165.589,-30.666,35.576,12.427,3.1498,1.27,1,0,0,0,0,1,1,0,0,0,0,0.3725
-153.955,60.194,32.671,53.968,3.1116,4.87,1,1,0,1,0,0,1,0,0,0,0,0.2334
178.166,-45.379,-19.721,51.639,3.1603,2.59,0,0,0,0,0,1,0,1,1,0,0,0.1444
-130.799,-28.084,57.543,-21.604,3.1451,2.72,1,1,1,0,0,0,0,0,0,1,1,0.095
15.254,28.068,52.631,38.832,3.144,4.25,0,1,1,0,0,0,1,0,0,0,0,0.30960000000000004
178.567,-35.668,28.149,-47.745,3.1468,1.35,1,1,1,0,0,0,1,0,0,0,0,0.3061
37.395,-37.354,36.913,-65.957,3.1456,4.21,0,0,0,0,1,0,0,0,1,0,0,0.5572
64.266,41.18,-50.837,26.816,3.1425,2.87,0,1,0,0,0,1,0,0,0,0,1,0.6992
-39.321,-5.169,57.534,-18.178,3.136,5.67,0,0,1,0,0,0,1,0,0,0,0,0.0855
174.393,-46.956,-24.542,-21.516,3.1566,2.04,1,1,1,0,0,0,1,0,0,0,0,0.46880000000000005
-33.733,45.155,37.321,19.756,3.1409,4.32,1,1,0,0,0,0,0,0,0,0,1,0.1838
119.865,6.627,32.48,-40.384,3.1691,1.99,0,1,0,0,0,1,1,0,0,0,0,0.5123
-126.628,33.928,-40.078,71.171,3.1387,0.93,1,1,0,0,0,1,0,0,0,0,1,0.27090000000000003
156.054,-16.394,68.073,-49.05,3.1579,4.64,0,1,0,0,0,1,0,0,1,0,0,0.30960000000000004
157.068,63.274,-24.195,-25.473,3.1447,1.84,0,1,0,0,0,1,0,1,0,0,1,0.1555
0.386,44.589,48.685,68.257,3.1603,3.89,2,0,0,0,0,0,0,0,0,1,0,0.1489
60.695,31.088,47.324,-12.355,3.1715,3.12,1,1,1,0,0,0,0,1,1,1,0,0.0286
88.442,29.937,-35.685,-75.764,3.1452,4.46,0,1,0,0,0,1,0,0,1,0,0,0.4053
-119.716,66.605,-34.9,27.129,3.157,4.68,1,1,0,0,0,0,1,0,0,0,0,0.19190000000000002
95.398,26.235,-37.81,69.12,3.1356,3.75,1,2,0,0,0,0,0,1,1,0,0,0.0425
22.758,17.808,22.284,-6.284,3.1265,4.28,2,1,0,0,0,1,1,0,0,0,0,0.33890000000000003
-26.805,31.832,-19.885,16.124,3.1172,3.32,1,0,0,0,0,1,0,1,1,1,0,0.026000000000000002
-158.777,31.487,63.329,-25.709,3.1137,4.5,0,1,0,0,0,0,0,0,1,1,0,0.0552
21.187,-65.882,-10.665,28.358,3.1297,4.77,0,1,0,0,0,0,1,0,0,0,0,0.2608
-103.475,-39.054,17.98,-57.395,3.1318,5.83,1,1,0,1,0,0,0,1,0,0,1,0.0207
-46.144,50.594,-38.439,26.809,3.1597,3.4,1,0,0,0,0,0,0,0,0,0,1,0.18600000000000003
-111.307,-16.809,-45.847,-39.248,3.1408,4,1,1,0,0,0,1,0,0,1,1,0,0.1351
-155.481,19.557,60.629,-40.843,3.1321,5.04,0,1,0,1,0,0,0,1,0,0,1,0.039
-141.308,-39.966,-48.279,61.24,3.1342,5.16,1,2,0,0,0,0,0,0,1,1,0,0.0674
-99.151,-48.153,3.991,-33.405,3.1572,4.22,1,2,0,0,0,1,0,0,0,0,1,0.3442
-48.58,58.102,-63.684,-12.634,3.1223,3.91,1,1,0,0,0,0,0,1,0,0,1,0.0373
150.987,-53.892,-31.385,54.217,3.1211,3.73,1,0,1,0,0,0,0,0,1,1,0,0.12369999999999999
127.452,52.698,-55.303,-54.477,3.1409,3.82,1,0,0,0,0,1,0,0,0,0,1,0.34390000000000004
119.766,25.763,49.769,-29.377,3.1686,3.62,0,1,1,0,0,0,0,0,1,0,0,0.2913
128.693,45.802,-66.722,66.053,3.1467,3.8,1,1,0,0,0,0,0,1,0,0,0,0.0719
-115.558,-25.328,31.251,47.913,3.1434,2.49,0,1,0,0,0,1,1,0,0,0,0,0.48
-112.298,36.809,-17.161,17.774,3.1342,3.37,0,1,0,0,0,1,0,0,0,0,1,0.4719
166.294,28.786,-28.973,-22.303,3.1193,2.04,0,1,1,0,0,0,0,0,0,0,1,0.21660000000000001
-29.243,7.146,33.031,19.082,3.1351,4.16,1,0,0,0,0,0,0,0,0,0,1,0.0954
163.551,23.362,-45.215,47.576,3.122,3.01,1,1,0,0,0,0,1,0,0,0,0,0.1528
-116.964,-44.704,41.437,-47.984,3.1349,5.4,1,1,0,1,0,0,0,0,0,0,1,0.1635
31.086,62.626,30.399,49.62,3.1281,3.69,1,1,0,0,0,1,1,0,0,0,0,0.53
-143.298,58.323,-29.593,50.701,3.1165,1.7,1,1,0,0,0,0,0,0,0,1,1,0.08539999999999999
-151.502,-62.071,-38.956,68.92,3.1453,1.86,1,1,0,0,0,1,0,1,0,1,0,0.073
106.245,-47.652,-19.927,-40.781,3.1546,3.74,1,1,1,0,0,0,1,0,0,0,0,0.4476
102.902,-61.524,46.235,-27.825,3.1287,3.1,0,1,0,0,0,1,0,0,0,0,1,0.5407000000000001
91.071,48.453,-20.497,24.727,3.144,4.99,1,1,1,0,0,0,0,0,1,0,0,0.27440000000000003
138.293,48.752,27.153,50.436,3.131,3.01,1,1,0,0,0,1,0,0,1,0,0,0.5335
115.742,25.181,52.109,32.746,3.1415,3.5,0,1,0,0,0,1,1,0,0,0,0,0.48100000000000004
112.107,-16.62,-33.31,-44.983,3.1638,5.76,1,1,0,1,0,0,0,0,1,0,0,0.10210000000000001
19.964,-38.451,-44.02,-56.741,3.1497,1.9,1,1,0,0,0,1,0,0,0,0,1,0.6093999999999999
-99.332,5.325,-16.643,29.83,3.162,2.63,1,1,1,0,0,0,0,0,1,0,0,0.2407
62.822,-37.878,-51.366,41.307,3.161,4.74,1,0,1,0,0,0,0,0,1,0,0,0.2588
21.701,39.562,74.592,12.647,3.1321,3.88,1,1,0,0,0,1,1,0,0,0,0,0.5109
-74.774,50.911,-20.551,57.934,3.141,4,1,1,0,0,0,1,0,0,1,0,0,0.4554
125.268,-63.706,-56.607,-43.614,3.1372,1.7,0,1,0,0,0,0,0,0,1,1,0,0.225
-135.423,16.603,41.247,-53.379,3.1584,3.73,1,1,0,0,0,0,0,0,0,0,1,0.11810000000000001
90.761,-36.487,-62.301,44.069,3.1197,5.61,1,0,1,0,0,0,0,0,0,1,1,0.039700000000000006
112.951,-37.982,-12.444,-25.547,3.1481,3.3,0,1,0,0,0,0,0,0,0,0,1,0.35009999999999997
-74.695,-13.042,37.22,-29.49,3.1165,4.33,1,1,0,0,0,1,1,0,0,0,0,0.1959
-157.361,-22.655,52.061,36.017,3.1445,3.74,0,0,0,0,0,1,0,1,0,0,1,0.0588
-147.533,25.268,50.164,-23.046,3.15,4.78,1,1,0,0,0,0,0,0,0,0,1,0.0892
102.907,-52.87,-22.905,47.715,3.1241,4.76,1,1,0,0,0,1,0,1,1,1,0,0.038700000000000005
-93.381,-27.61,13.993,-13.758,3.1468,4.32,0,1,1,0,0,0,0,0,0,0,1,0.2006
118.942,-32.499,9.147,37.6,3.1458,1.36,1,1,1,0,0,0,1,0,0,0,0,0.34130000000000005
-152.017,-9.23,-7.349,-21.283,3.1564,1.75,1,0,0,0,0,0,1,0,0,0,0,0.1688
49.427,26.636,30.008,-6.063,3.142,5.44,1,1,0,0,0,1,1,0,0,0,0,0.17300000000000001
-50.907,-8.755,35.55,-29.632,3.1775,4.92,1,1,0,0,0,0,0,0,1,1,0,0.0437
3.034,26.716,15.005,-20.674,3.1621,4.42,0,1,1,0,0,0,0,1,0,0,1,0.0487
26.161,-44.664,-57.477,-2.281,3.1442,3.81,0,1,0,0,0,1,0,1,0,0,0,0.18789999999999998
47.103,30.219,41.596,-37.923,3.1272,4.29,1,1,0,0,0,1,0,0,0,1,0,0.1387
-122.516,48.871,-18.835,26.729,3.1743,4.7,1,0,0,0,0,0,0,0,1,0,0,0.1252
170.195,39.526,61.018,26.62,3.1268,1.17,1,1,0,0,0,1,0,0,0,0,1,0.397
-179.591,32.788,60.288,30.643,3.1234,4.65,1,1,0,0,0,1,0,1,0,0,1,0.032
-121.259,52.994,-18.697,-19.698,3.1696,4.77,0,0,1,0,0,0,0,0,0,0,1,0.1856
74.797,43.055,57.413,-79.771,3.1223,5.87,1,1,0,0,0,1,0,0,0,0,1,0.08289999999999999
-52.487,37.367,-9.603,55.448,3.1132,3.8,0,1,0,0,0,1,0,1,1,1,0,0.0542
-151.49,7.748,-34.52,60.175,3.1482,5.95,0,1,1,0,0,0,0,0,0,1,1,0.0234
146.498,-25.027,59.388,-31.062,3.1318,4.98,0,1,0,0,0,1,0,0,0,0,1,0.1845
-38.754,-40.308,-55.813,45.985,3.1523,4.31,1,0,0,0,0,0,0,0,0,0,1,0.16570000000000001
-34.216,45.647,45.456,-71.658,3.138,3.55,0,1,1,0,0,0,0,0,0,0,1,0.3833
-6.174,34.73,47.144,-40.686,3.1506,2.31,0,1,0,0,0,1,0,0,1,0,0,0.5820000000000001
-106.517,-53.727,72.333,-37.675,3.1522,5.68,1,0,1,0,0,0,0,1,1,1,0,0.0117
31.255,-33.508,25.691,59.371,3.1422,4.13,0,1,1,0,0,0,1,0,0,0,0,0.334
2.28,57.681,-46.11,-19.42,3.1508,4.9,1,1,0,0,0,1,0,1,1,0,0,0.0965
-143.138,-62.974,38.992,20.269,3.1556,4.92,1,0,0,0,0,0,0,0,0,0,1,0.1094
44.742,1.798,25.535,-68.478,3.1192,4.41,1,1,0,0,0,1,0,0,0,0,1,0.17800000000000002
30.851,34.086,-23.258,-1.48,3.1446,2.82,1,1,0,0,0,0,0,0,1,0,0,0.22710000000000002
-124.542,-35.018,-18.722,35.326,3.1373,1.1,1,1,0,0,0,0,0,0,1,0,0,0.18059999999999998
40.823,37.482,13.243,-30.11,3.1365,0.92,1,1,1,0,0,0,1,0,0,0,0,0.5354
-46.117,-55.053,58.014,-63.589,3.1199,4.72,1,1,0,0,0,0,0,0,0,0,1,0.11410000000000001
-55.53,-46.916,27.909,24.557,3.1135,4.7,1,1,0,1,0,0,0,0,0,0,1,0.2109
-122.454,46.434,-46.124,68.087,3.1441,3.15,1,1,1,0,0,0,1,0,0,0,0,0.3983
98.397,-71.79,39.348,-33.792,3.121,2.66,2,1,0,0,0,1,0,0,0,0,1,0.505
-171.748,-56.224,-8.889,40.504,3.1488,3.46,1,1,0,0,0,1,0,1,1,0,0,0.127
-133.261,44.07,29.783,48.845,3.1266,3.99,0,0,1,0,0,0,1,0,0,0,0,0.30670000000000003
51.147,-18.463,-56.955,6.867,3.1442,3.36,2,1,0,1,0,0,1,0,0,0,0,0.5551
72.937,25.754,53.025,79.745,3.1423,1.56,1,1,0,1,0,0,0,0,0,1,1,0.17809999999999998
-47.171,-43.821,-48.614,30.973,3.1616,3.36,1,1,0,0,0,0,0,0,0,0,1,0.21910000000000002
-115.683,-28.044,-20.49,-52.967,3.1413,2.35,0,0,0,0,1,0,0,0,0,0,1,0.2718
2.935,-38.293,43.166,45.634,3.1376,5.71,1,1,1,0,0,0,1,0,0,0,0,0.134
21.475,-32.057,25.053,35.764,3.1176,3.21,1,1,0,0,0,1,0,0,0,0,1,0.228
-128.943,-33.88,-65.071,-29.571,3.1456,4.47,0,0,1,0,0,0,0,0,0,0,1,0.1543
132.3,-30.508,-68.026,-26.871,3.141,3.99,0,1,0,0,0,1,1,0,0,0,0,0.4268
99.926,22.394,33.127,23.62,3.1494,4.4,0,0,0,0,0,1,0,0,0,0,1,0.27530000000000004
85.061,29.838,10.9,-24.496,3.1606,3.22,1,0,1,0,0,0,0,0,0,1,1,0.0919
-56.359,42.172,-6.532,15.916,3.1475,2.43,1,0,1,0,0,0,0,0,1,0,0,0.3922
-115.139,73.128,47.192,-46.372,3.1512,2.65,1,1,0,0,0,1,0,1,1,0,0,0.13119999999999998
-6.403,-26.88,-72.961,55.462,3.1487,4.67,1,0,0,0,0,0,0,1,0,0,1,0.0226
-94.767,49.513,28.791,26.529,3.155,4.72,1,1,0,0,0,1,0,0,0,0,1,0.2809
-41.576,47.388,37.483,44.382,3.1258,4.6,1,1,0,0,0,0,0,0,0,0,1,0.1376
-72.174,-45.592,-53.828,-21.117,3.1363,4.07,1,1,0,1,0,0,1,0,0,0,0,0.4606
-60.141,-16.172,-59.05,40.5,3.1337,3.7,1,1,0,1,0,0,0,0,1,1,0,0.1497
-52.075,45.072,-37.241,-38.333,3.1067,5.53,1,1,0,0,0,1,1,0,0,0,0,0.1341
-78.433,-39.771,-52.206,-55.767,3.1383,4.45,1,0,0,0,0,0,0,0,0,0,1,0.131
134.35,8.953,-38.885,-23.068,3.1612,4.99,1,1,0,0,0,1,0,0,0,0,1,0.1593
-176.077,7.898,-16.582,-41.652,3.1095,3.38,1,1,0,0,0,1,0,0,1,0,0,0.20850000000000002
48.897,38.577,-43.82,-34.85,3.1157,4.17,1,1,0,0,0,0,0,0,0,1,0,0.1048
-134.319,-7.893,-49.731,9.005,3.1415,4.68,1,1,0,0,0,1,0,0,0,0,1,0.1675
-45.595,25.809,14.218,40.829,3.1572,3.48,0,0,0,0,0,0,0,0,0,0,1,0.15539999999999998
-10.191,24.678,27.356,-49.567,3.1639,4.26,1,1,0,0,0,0,0,0,1,0,0,0.1495
-72.029,30.716,33.202,51.593,3.124,2.39,0,1,0,1,0,0,0,0,0,0,1,0.316
-7.996,-44.532,50.374,-41.759,3.1506,3.17,0,1,0,0,0,0,0,0,0,0,1,0.34700000000000003
-111.089,44.245,-29.072,-37.894,3.1357,3.91,1,0,1,0,0,0,1,0,0,0,0,0.2677
128.093,45.352,52.642,-78.956,3.1545,2.62,1,1,0,0,0,1,0,0,1,0,0,0.6476000000000001
43.025,23.455,-31.149,39.266,3.1379,3.85,1,0,0,1,0,0,1,0,0,0,0,0.3155
179.366,-20.469,27.104,-45.003,3.1433,1.1,1,1,0,0,0,1,1,0,0,0,0,0.40520000000000006
-111.876,-68.011,-26.101,46.549,3.1556,5.06,0,1,0,0,0,0,0,1,0,1,0,0.024700000000000003
5.059,-29.414,-17.222,76.262,3.1092,4.91,0,0,0,0,0,1,0,1,0,0,1,0.031000000000000003
-85.144,-28.266,-30.953,-22.475,3.1651,1.96,0,1,1,0,0,0,1,0,0,0,0,0.3395
-1.536,-39.441,-4.606,39.774,3.1522,4.23,0,0,0,0,0,0,0,1,0,0,0,0.075
-40.597,30.304,42.549,-43.098,3.1471,2.81,0,2,1,0,0,0,0,0,1,0,0,0.40380000000000005
102.999,62.414,46.19,38.086,3.118,0.27,0,1,0,0,0,0,0,0,1,0,0,0.3557
147.188,35.433,40.64,49.455,3.1223,3.87,1,0,1,0,0,0,0,0,0,0,1,0.1193
-83.111,40.893,11.293,-51.239,3.1565,5.09,0,1,1,0,0,0,0,0,0,0,1,0.219
30.416,-67.179,-46.274,-10.389,3.1597,2.44,1,1,0,0,0,1,0,0,1,1,0,0.3443
-97.751,23.476,-26.291,42.054,3.1496,4.06,0,1,0,1,0,0,0,0,0,1,1,0.1578
-158.553,15.017,65.458,46.02,3.1531,5.57,1,1,0,0,0,1,0,0,0,0,1,0.09179999999999999
-138.998,-56.205,-33.103,-15.392,3.137,4.31,1,1,1,0,0,0,1,0,0,0,0,0.2865
-137.32,-22.914,-22.898,69.197,3.1679,3.67,0,1,0,0,0,1,0,0,0,0,1,0.2687
94.296,18.201,-49.16,-48.398,3.1436,2.47,1,1,0,1,0,0,0,0,1,0,0,0.4569
-175.697,13.735,-40.34,-12.976,3.1345,4.07,0,0,0,0,0,1,1,0,0,0,0,0.29600000000000004
53.281,23.912,-37.017,40.539,3.1336,4.94,1,2,0,1,0,0,0,0,1,1,0,0.1202
23.226,31.865,-54.483,-51.003,3.1081,2.88,1,1,0,0,0,0,0,0,0,0,1,0.1068
96.487,18.038,21.871,46.917,3.129,2.93,0,1,0,0,0,1,0,0,0,1,0,0.2399
-81.295,-53.691,-21.318,-48.761,3.1764,1.9,0,1,0,0,0,1,0,0,1,0,0,0.6319
-20.603,-50.144,-61.759,47.329,3.1252,2.1,0,1,0,0,0,1,1,0,0,0,0,0.7471
34.336,-41.522,33.801,-28.249,3.1475,4.37,0,0,0,0,0,1,0,0,0,0,1,0.45549999999999996
98.228,-21.322,-35.507,24.013,3.1413,4.6,1,1,0,0,0,1,0,0,0,0,1,0.2125
157.806,30.064,59.037,52.662,3.1465,5.72,0,0,0,0,0,1,1,0,0,0,0,0.11970000000000001
114.501,25.887,-16.984,-35.833,3.1067,5.85,1,0,0,0,0,0,0,0,1,0,0,0.0242
-65.358,30.881,1.718,-40.018,3.1639,4.76,1,1,0,0,0,0,1,0,0,0,0,0.11380000000000001
36.584,54.9,-60.644,-44.74,3.1275,4.33,1,0,1,0,0,0,0,0,0,1,1,0.10210000000000001
-110.626,-34.366,52.642,19.268,3.1674,4.11,1,1,0,0,0,1,1,0,0,0,0,0.24100000000000002
127.413,36.317,-79.419,63.879,3.1444,5.94,1,1,0,1,0,0,0,1,0,1,0,0.0143
29.56,43.919,22.558,43.657,3.1667,0.6,0,1,0,0,0,1,0,0,0,0,1,0.6966
-43.665,38.163,-15.513,-5.975,3.1318,4.58,1,0,1,0,0,0,0,0,1,0,0,0.2225
-142.066,36.529,-38.343,-80.119,3.1415,4.93,0,1,0,1,0,0,0,0,1,0,0,0.4216
59.516,35.615,-19.061,38.973,3.1709,3.9,2,0,1,0,0,0,0,0,0,0,1,0.1819
90.613,-19.319,21.214,-11.004,3.1033,4.69,0,1,0,0,0,1,0,0,0,1,1,0.0795
-130.022,74.223,24.109,55.622,3.1604,5.63,1,1,0,1,0,0,0,0,0,0,1,0.1322
-12.543,-37.631,-35.766,-52.185,3.1384,4.04,1,1,0,1,0,0,0,0,1,1,0,0.2572
-173.871,54.6,-77.063,-51.679,3.1686,2.49,0,1,0,0,0,1,0,0,0,0,1,0.5261
-22.48,32.222,10.637,25.307,3.1567,5.35,1,0,0,0,0,1,0,0,1,0,0,0.1416
138.851,-38.855,-36.385,-41.168,3.1272,1.45,1,2,0,0,0,1,0,1,0,0,0,0.1409
102.263,45.6,-5.783,35.911,3.1161,4.89,1,0,0,1,0,0,1,0,0,0,0,0.2534
-51.139,-48.515,-49.624,29.458,3.1606,3.28,0,1,1,0,0,0,0,0,0,0,1,0.406
-2.199,64.577,28.982,62.665,3.1471,5.4,0,1,0,0,0,1,0,0,0,0,1,0.2895
-141.267,18.18,-13.554,-40.441,3.1404,5.82,1,0,0,0,0,1,0,0,0,0,1,0.05
84.818,-42.27,52.601,33.18,3.1651,3.92,0,1,1,0,0,0,0,0,0,1,0,0.2525
-61.639,-28.509,73.813,-17.258,3.1457,2.48,0,0,1,0,0,0,0,0,1,0,0,0.3065
-8.304,27.582,-16.211,-30.959,3.1325,4.45,1,0,0,0,0,0,0,1,0,0,1,0.0202
-151.321,-49.168,29.933,25.967,3.1316,3.57,1,1,1,0,0,0,0,0,0,1,1,0.12279999999999999
-117.914,-57.782,-71.497,-17.668,3.1427,5.94,1,1,0,0,0,0,1,0,0,0,0,0.0527
-91.49,-53.533,8.136,-15.981,3.151,2.59,0,0,0,0,0,1,0,0,0,0,1,0.5239
-169.856,39.653,-65.757,-49.83,3.1436,2.18,1,1,0,0,0,0,1,0,0,0,0,0.3251
168.655,-66.18,22.361,-38.545,3.151,4.08,1,1,0,0,0,0,0,0,0,1,1,0.102
95.081,64.294,-29.38,-25.594,3.1512,3.25,1,0,0,1,0,0,0,0,1,0,0,0.59
-54.558,28.692,33.735,55.285,3.1482,2.06,0,1,0,0,0,1,0,0,1,0,0,0.5418999999999999
21.766,20.286,-32.748,58.448,3.1465,3.92,1,0,0,0,1,0,0,0,0,1,0,0.1469
76.55,-35.095,-20.221,21.726,3.1347,3.63,0,1,0,0,0,0,0,0,0,0,1,0.1872
-169.266,-46.188,42.348,-55.104,3.1471,5.94,1,1,1,0,0,0,0,0,0,1,1,0.029500000000000002
45.521,-22.309,-30.304,-53.007,3.1333,2.85,1,1,0,0,0,0,1,0,0,0,0,0.2071
-56.188,43.263,-30.853,-6.068,3.1593,4.53,1,0,0,0,0,1,0,0,1,0,0,0.3369
-27.481,37.364,-32.328,34.112,3.1352,3.65,1,1,0,0,0,1,1,0,0,0,0,0.5292
100.485,22.987,-16.494,69.667,3.144,1.93,0,0,0,0,0,0,0,0,1,1,0,0.1297
128.834,44.662,65.444,71.948,3.1336,3.4,1,0,0,0,0,1,0,0,0,0,1,0.33159999999999995
93.865,-37.95,-56.519,-57.446,3.1461,1.76,1,0,1,0,0,0,0,0,1,0,0,0.46030000000000004
-138.234,-30.589,-53.118,-56.263,3.1254,4.22,1,1,0,0,0,1,0,0,0,0,1,0.1642
100.118,20.238,-56.323,17.705,3.1206,3.85,0,1,0,0,0,0,0,1,0,0,0,0.0444
10.981,-6.049,51.371,42.994,3.1457,5.41,1,1,0,0,0,0,0,0,0,0,1,0.0678
53.052,-52.475,-44.518,-40.238,3.133,4.54,1,1,0,0,0,0,0,0,1,0,0,0.2202
134.771,-27.663,28.878,15.646,3.1463,3.11,0,1,0,0,0,1,0,0,1,0,0,0.5152
-62.7,-78.799,6.908,44.324,3.1352,5.27,0,1,0,0,0,1,0,1,0,1,1,0.029500000000000002
-119.049,-30.525,61.63,-27.14,3.1508,1.48,1,1,0,0,0,1,0,0,0,0,1,0.2939
-126.959,-55.986,-55.236,69.923,3.1205,2.36,1,1,0,1,0,0,0,1,0,0,1,0.0809
-101.616,-28.617,18.386,-28.514,3.1243,0.44,1,0,1,0,0,0,1,0,0,0,0,0.19140000000000001
-58.73,18.176,-15.693,-46.247,3.1263,4.76,0,0,0,0,0,1,0,1,0,0,0,0.0504
-147.829,9.687,31.738,-66.72,3.1251,3.18,0,1,1,0,0,0,0,0,0,0,1,0.197
5.42,-59.903,-15.865,50.083,3.1506,5.87,1,1,1,0,0,0,0,0,0,0,1,0.0852
26.453,-13.505,42.054,-35.323,3.1237,4.92,0,0,1,0,0,0,0,0,1,0,0,0.1561
149.745,-47.758,39.759,24.727,3.1698,2.87,1,1,0,1,0,0,0,0,0,0,1,0.4193
122.954,49.705,40.019,18.934,3.1311,4.61,1,1,0,0,0,1,0,0,1,0,0,0.3735
-108.107,-60.105,41.998,33.282,3.1276,4.37,0,1,0,0,0,0,0,0,0,0,1,0.17989999999999998
94.863,-48.28,14.769,16.069,3.1338,4.24,1,1,0,0,0,0,0,0,1,0,0,0.2411
148.543,13.005,-39.762,-24.835,3.1234,5.36,0,0,0,0,0,1,1,0,0,0,0,0.1449
-96.821,37.537,-33.547,-46.815,3.1571,4.93,0,0,0,0,0,1,0,0,1,0,0,0.34950000000000003
129.977,65.421,-20.746,-70.005,3.153,1.89,0,1,0,0,0,1,0,0,1,0,0,0.9340999999999999
-152.292,69.881,-49.077,-69.773,3.1477,2.63,1,1,0,0,0,0,0,0,0,0,1,0.24
-98.217,55.204,-36.469,73.524,3.143,5.81,1,0,1,0,0,0,0,0,0,0,1,0.0622
-46.72,36.395,-52.583,-49.331,3.1395,4.42,0,1,1,0,0,0,0,0,1,0,0,0.3997
-110.061,-47.31,-33.861,45.129,3.1577,4.36,0,0,1,0,0,0,1,0,0,0,0,0.3356
-134.991,12.882,40.468,-35.691,3.1457,1.46,0,0,0,1,0,0,1,0,0,0,0,0.4545
-77.982,-42.989,-24.866,-10.999,3.1537,4.96,0,1,0,1,0,0,0,0,0,0,1,0.3594
98.111,-29.489,54.944,-50.795,3.1282,3.54,1,0,0,0,0,1,0,0,1,0,0,0.2571
92.739,-6.268,-26.873,37.502,3.1361,3.74,1,0,0,1,0,0,0,0,1,0,0,0.2964
67.444,-43.199,-60.212,-21.616,3.1546,4.41,0,1,1,0,0,0,0,0,1,0,0,0.49460000000000004
157.601,-40.869,34.252,33.72,3.1624,5.24,1,0,0,0,0,1,0,1,0,0,0,0.05280000000000001
94.177,29.414,36.444,36.131,3.1641,3.84,1,0,0,0,0,0,0,0,0,1,1,0.0562
41.277,36.115,66.194,63.259,3.1357,4.88,0,1,0,0,0,0,0,0,0,0,1,0.1943
34.261,46.203,47.936,46.503,3.1483,2.72,1,1,0,0,0,0,0,0,0,1,1,0.1446
-32.152,15.386,-66.849,47.139,3.1516,0.38,1,1,1,0,0,0,0,0,0,0,1,0.2571
23.471,-14.684,4.916,-41.816,3.1714,5.94,0,1,1,0,0,0,0,0,0,1,1,0.024
100.832,27.027,-53.391,-39.128,3.1306,3.39,0,0,1,0,0,0,1,0,0,0,0,0.2793
-140.734,43.541,-20.475,-53.451,3.1157,3.67,0,2,0,0,0,0,1,0,0,0,0,0.25620000000000004
58.176,38.965,-14.294,48.413,3.1213,1.66,1,1,0,0,0,1,0,0,1,0,0,0.5720000000000001
174.689,49.996,28.125,-36.315,3.1377,4.05,1,1,0,0,0,1,0,0,1,0,0,0.4363
100.344,65.103,-32.702,35.84,3.149,5,0,1,0,0,0,1,0,0,0,0,1,0.395
